date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
04.11.2017 19:30,Alaves,Espanyol,1-0Finished,Alexis,Dieguez A.,Ely R.,Garcia M. (C),Maripan G.,Munir El Haddadi,Pacheco F. (G),Pina T.,Pedraza A.,Santos C.,Sanchez V. (C),Galilea E.,Hernandez H.,Laguardia V.,Sanchez V. (C),Fuego J.,Hermoso M.,Jurado J. M.,Leo Baptistao,Lopez D.,Lopez P. (G),Martin A.,Moreno G.,Piatti P.,Sanchez V. (C),Duarte O.,Lopez A.,null,19 368,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 11
05.11.2017 21:45,Real Madrid,Las Palmas,3-0Finished,Asensio M.,Benzema K.,Casemiro,Casilla K. (G),Fernandez N.,Isco,Kroos T.,Ramos S. (C),Marcelo,Ronaldo C.,Vitolo,Bale G.,Carvajal D.,Kovacic M.,Vitolo,Bigas P.,Calleri J.,Castellano D.,Castellano J.,Gomez V. (C),Lemos M.,Michel Macedo,Navarro X.,Raul C. (G),Vitolo,Aythami,Halilovic A.,Tannane O.,67 120,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 11
05.11.2017 17:15,Celta Vigo,Ath Bilbao,3-1Finished,Aspas I.,Blanco R. (G),Fontas A.,Gomez M.,Gomez S.,Hernandez P.,Jonny,Mallo H. (C),Lobotka S.,Sisto P.,Williams I.,Mor E.,Roncaglia F.,null,Williams I.,Balenziaga M.,Boveda E.,Cordoba I.,Garcia R.,Laporte A.,Nunez U.,San Jose M.,Susaeta M. (C),Vesga M.,Williams I.,Alvarez Y.,Benat,Muniain I.,19 779,Estadio de Bala?dos (Vigo),LaLiga - Round 11
05.11.2017 19:30,Villarreal,Malaga,2-0Finished,Bacca C.,Bakambu C.,Barbosa M. (G),Bonera D.,Chuca,Costa J.,Fornals P.,Rodri,Mario Gaspar (C),Ruiz V.,Rosales R.,Bruno,Castillejo S.,Fernandez A.,Rosales R.,Baysse P.,Castro Irizábal G.,Hernandez L.,Jimenez R. (G),Juankar,Juanpi,Keko,Penaranda A.,Recio (C),Rosales R.,Gonen C.,Kuzmanovic Z.,Ricca F.,17 755,Estadio de la Ceramica (Villarreal),LaLiga - Round 11
04.11.2017 17:15,Dep. La Coruna,Atl. Madrid,0-1Finished,Bakkali Z.,Borges C. (C),Cartabia F.,Guilherme,Juanfran,Luisinho,Pantilimon C. (G),Schar F.,Perez L.,Sidnei,Savic S.,Bicho J.,Gil C.,Ruben,Savic S.,Fernandez A.,Gabi (C),Godin D.,Griezmann A.,Hernandez L.,Juanfran,Niguez S.,Oblak J. (G),Partey T.,Savic S.,Carrasco Y.,Filipe Luis,Koke,22 733,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 11
05.11.2017 13:00,Levante,Girona,1-2Finished,Bardhi E.,Campana J.,Chema,Fernandez R. (G),Jason,Lerma J.,Lopez P. (C),Postigo S.,Morales J. L.,Tono,Stuani C.,Lopez I.,Marti R.,Mesa N.,Stuani C.,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Maffeo P.,Muniesa M.,Pons P.,Portu,Stuani C.,Alcala P.,Amagat E.,Boulaya F.,18 324,Estadi Ciutat de Val?ncia (Valencia),LaLiga - Round 11
04.11.2017 14:00,Valencia,Leganes,3-0Finished,Garay E.,Gaya J.,Guedes G.,Kondogbia G.,Montoya M.,Murillo J.,Neto (G),Rodrigo,Parejo D. (C),Soler C.,Zaldua J.,Jimenez J.,null,null,Zaldua J.,Brasanac D.,Eraso J.,Gabriel,Moran E.,Munoz E.,Pichu Cuellar (G),Rico D.,Siovas D.,Szymanowski A. (C),Zaldua J.,Amrabat N.,Omar,Perez R.,39 694,Estadio de Mestalla (Valencia),LaLiga - Round 11
05.11.2017 19:30,Real Sociedad,Eibar,3-1Finished,Illarramendi A.,Januzaj A.,Llorente D.,Martinez I.,Odriozola A.,Oyarzabal M.,Prieto X. (C),Rulli G. (G),Rodrigues K.,Willian Jose,Rivera C.,Agirretxe I.,Guridi J.,null,Rivera C.,Capa A. (C),Cote,Dmitrovic M. (G),Enrich S.,Galvez A.,Garcia K.,Inui T.,Jordan J.,Lomban D.,Rivera C.,Leon P.,Ramis I.,Rico F.,20 387,Reale Arena (San Sebastian),LaLiga - Round 11
19.11.2017 13:00,Malaga,Dep. La Coruna,3-2Finished,Adrian,Baysse P.,Castro Irizábal G.,Hernandez L.,Jimenez R. (G),Juankar,Keko,Rolan D.,Penaranda A.,Rolon E.,Valverde F.,Gonen C.,Kuzmanovic Z.,Ricca F.,Valverde F.,Borges C. (C),Cartabia F.,Guilherme,Luisinho,Perez L.,Ruben (G),Schar F.,Sidnei,Valentin G.,Valverde F.,Bicho J.,Gil C.,null,24 563,Estadio La Rosaleda (M?laga),LaLiga - Round 12
19.11.2017 21:45,Ath Bilbao,Villarreal,1-1Finished,Aduriz A.,Arrizabalaga K. (G),Balenziaga M.,Cordoba I.,Garcia R.,Iturraspe A. (C),Laporte A.,Nunez U.,Lekue I.,San Jose M.,Trigueros M.,Alvarez Y.,Benat,Muniain I.,Trigueros M.,Bakambu C.,Barbosa M. (G),Bonera D.,Costa J.,Fornals P.,Mario Gaspar (C),Rodri,Ruiz V.,Soriano R.,Trigueros M.,Bruno,Castillejo S.,Fernandez A.,36 666,Estadio San Mam?s (Bilbao),LaLiga - Round 12
20.11.2017 22:00,Eibar,Betis,5-0Finished,Alejo I.,Arbilla A.,Capa A.,Charles,Dmitrovic M. (G),Enrich S.,Escalante G.,Inui T.,Garcia D. (C),Junca D.,Ruiz F.,Leon P.,Ramis I.,Rico F.,Ruiz F.,Amat J.,Barragan A.,Camarasa V.,Durmisi R.,Garcia J.,Joaquin (C),Leiva N.,Leon S.,Mandi A.,Ruiz F.,Campbell J.,Feddal Z.,Guerrero F.,4 638,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 12
18.11.2017 17:15,Leganes,Barcelona,0-3Finished,Amrabat N.,El Zhar N.,Eraso J.,Gabriel,Munoz E.,Perez R.,Pichu Cuellar (G),Siovas D.,Rico D.,Szymanowski A. (C),Umtiti S.,Omar,Serantes J.,null,Umtiti S.,Alcacer P.,Busquets S.,Iniesta A. (C),Messi L.,Pique G.,Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Umtiti S.,Dembele O.,Gomes A.,Mascherano J.,11 454,Estadio Municipal de Butarque (Leganes),LaLiga - Round 12
18.11.2017 14:00,Getafe,Alaves,4-1Finished,Antunes V.,Arambarri M.,Bergara M.,Cala J.,Djene,Guaita (G),Molina J. (C),Portillo F.,Ndiaye A.,Rodriguez A.,Vigaray C.,Pacheco D.,Shibasaki G.,null,Vigaray C.,Dieguez A.,Ely R.,Garcia M. (C),Medran A.,Munir El Haddadi,Pacheco F. (G),Pedraza A.,Pina T.,Santos C.,Vigaray C.,Galilea E.,Hernandez H.,Laguardia V.,10 014,Coliseum Alfonso Perez (Getafe),LaLiga - Round 12
17.11.2017 22:00,Girona,Real Sociedad,1-1Finished,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Maffeo P.,Mojica J.,Portu,Muniesa M.,Stuani C.,Zurutuza D.,Alcala P.,Amagat E.,Boulaya F.,Zurutuza D.,Januzaj A.,Llorente D.,Martinez I.,Odriozola A.,Oyarzabal M.,Prieto X. (C),Rodrigues K.,Rulli G. (G),Willian Jose,Zurutuza D.,Agirretxe I.,Guridi J.,Vela C.,10 136,Estadio Municipal de Montilivi (Girona),LaLiga - Round 12
19.11.2017 19:30,Las Palmas,Levante,0-2Finished,Calleri J.,Castellano D.,Castellano J.,Gomez V.,Lemos M.,Navarro X.,Raul C. (G),Tana,Simon D.,Viera J. (C),Unal E.,Aythami,Halilovic A.,Tannane O.,Unal E.,Campana J.,Chema,Doukoure C.,Jason,Moore S.,Morales J. L. (C),Oier (G),Postigo S.,Tono,Unal E.,Alegria A.,Lerma J.,Lopez I.,26 212,Estadio de Gran Canaria (Las Palmas),LaLiga - Round 12
18.11.2017 19:30,Sevilla,Celta Vigo,2-1Finished,Corchia S.,Escudero S.,Geis J. (C),Lenglet C.,Muriel L.,Nolito,N'Zonzi S.,Sarabia P.,Pizarro G.,Soria D. (G),Wass D.,Carrico D.,Mena P.,Montoya W.,Wass D.,Blanco R. (G),Cabral G.,Gomez M.,Gomez S.,Hernandez P.,Jonny,Lobotka S.,Mallo H. (C),Sisto P.,Wass D.,Mor E.,Roncaglia F.,null,35 030,Estadio Ram?n S?nchez Pizju?n (Sevilla),LaLiga - Round 12
18.11.2017 21:45,Atl. Madrid,Real Madrid,0-0Finished,Correa A.,Gabi (C),Godin D.,Griezmann A.,Hernandez L.,Juanfran,Koke,Oblak J. (G),Niguez S.,Partey T.,Varane R.,null,null,null,Varane R.,Carvajal D.,Casemiro,Casilla K. (G),Isco,Kroos T.,Marcelo,Modric L.,Ramos S. (C),Ronaldo C.,Varane R.,Bale G.,Kovacic M.,Navas K.,66 496,Metropolitano Stadium (Madrid),LaLiga - Round 12
19.11.2017 17:15,Espanyol,Valencia,0-2Finished,Darder S.,Fuego J.,Garcia S.,Leo Baptistao,Lopez D.,Lopez P. (G),Martin A.,Naldo,Moreno G.,Piatti P.,Rodrigo,Hermoso M.,Lopez A.,null,Rodrigo,Gaya J.,Kondogbia G.,Lato T.,Mina S.,Montoya M.,Murillo J.,Neto (G),Parejo D. (C),Pereira A.,Rodrigo,Jimenez J.,null,null,25 529,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 12
26.11.2017 13:00,Dep. La Coruna,Ath Bilbao,2-2Finished,Adrian,Albentosa R.,Borges C.,Cartabia F.,Juanfran,Mosquera P. (C),Navarro F.,Ruben (G),Perez L.,Schar F.,Williams I.,Bakkali Z.,Bicho J.,Guilherme,Williams I.,Arrizabalaga K. (G),Balenziaga M.,Boveda E.,de Marcos O.,Iturraspe A.,Laporte A.,Nunez U.,Rico M.,Susaeta M. (C),Williams I.,Alvarez Y.,Benat,Muniain I.,20 879,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 13
25.11.2017 14:00,Alaves,Eibar,1-2Finished,Alexis,Duarte R.,Ely R.,Garcia M. (C),Ibai,Maripan G.,Pacheco F. (G),Santos C.,Pina T.,Sobrino R.,Oliveira P.,Galilea E.,Hernandez H.,Laguardia V.,Oliveira P.,Arbilla A.,Capa A.,Charles,Dmitrovic M. (G),Enrich S.,Garcia D. (C),Inui T.,Jordan J.,Junca D.,Oliveira P.,Leon P.,Ramis I.,Rico F.,19 272,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 13
24.11.2017 22:00,Celta Vigo,Leganes,1-0Finished,Aspas I.,Blanco R. (G),Cabral G.,Fontas A.,Gomez M.,Jonny,Jozabed,Mallo H. (C),Lobotka S.,Sisto P.,Zaldua J.,Gomez S.,Roncaglia F.,null,Zaldua J.,Brasanac D.,Garcia R.,Guerrero,Gumbau G.,Moran E.,Munoz E.,Pichu Cuellar (G),Siovas D.,Szymanowski A. (C),Zaldua J.,Omar,Serantes J.,null,10 611,Estadio de Bala?dos (Vigo),LaLiga - Round 13
26.11.2017 19:30,Villarreal,Sevilla,2-3Finished,Bacca C.,Bakambu C.,Barbosa M. (G),Costa J.,Fornals P.,Gonzalez A.,Mario Gaspar (C),Ruiz V.,Rodri,Soriano R.,Vazquez F.,Bruno,Castillejo S.,Fernandez A.,Vazquez F.,Carole L.,Correa J.,Gabriel Mercado (C),Geis J.,Lenglet C.,Muriel L.,Pizarro G.,Rico S. (G),Sarabia P.,Vazquez F.,Carrico D.,Mena P.,Montoya W.,18 698,Estadio de la Ceramica (Villarreal),LaLiga - Round 13
25.11.2017 21:45,Levante,Atl. Madrid,0-5Finished,Bardhi E.,Campana J.,Chema,Doukoure C.,Jason,Moore S.,Morales J. L. (C),Rober Pier,Oier (G),Tono,Savic S.,Alegria A.,Lopez I.,Lukic S.,Savic S.,Filipe Luis,Gabi (C),Gameiro K.,Godin D.,Griezmann A.,Koke,Niguez S.,Oblak J. (G),Partey T.,Savic S.,Juanfran,Vrsaljko S.,null,21 549,Estadi Ciutat de Val?ncia (Valencia),LaLiga - Round 13
25.11.2017 17:15,Real Madrid,Malaga,3-2Finished,Benzema K.,Carvajal D.,Casemiro,Casilla K. (G),Isco,Kroos T.,Lucas,Ronaldo C.,Marcelo (C),Vallejo J.,Rosales R.,Asensio M.,Bale G.,Ramos S.,Rosales R.,Castro Irizábal G.,Gonzalez D.,Hernandez L.,Jimenez R. (G),Juankar,Keko,Penaranda A.,Recio (C),Rolan D.,Rosales R.,Gonen C.,Kuzmanovic Z.,Ricca F.,75 671,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 13
27.11.2017 22:00,Espanyol,Getafe,1-0Finished,Darder S.,Fuego J.,Garcia S.,Hermoso M.,Jurado J. M.,Lopez D.,Lopez P. (G),Moreno G.,Martin A.,Piatti P.,Suarez D.,Leo Baptistao,Lopez A.,null,Suarez D.,Arambarri M.,Bergara M.,Cala J.,Djene,Guaita (G),Molina J. (C),Ndiaye A.,Portillo F.,Rodriguez A.,Suarez D.,Pacheco D.,Shibasaki G.,null,11 756,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 13
26.11.2017 21:45,Valencia,Barcelona,1-1Finished,Gabriel Paulista,Garay E.,Gaya J.,Guedes G.,Kondogbia G.,Montoya M.,Neto (G),Rodrigo,Parejo D. (C),Soler C.,Vermaelen T.,Jimenez J.,Maksimovic N.,Murillo J.,Vermaelen T.,Busquets S.,Iniesta A. (C),Messi L.,Paulinho,Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Umtiti S.,Vermaelen T.,Dembele O.,Gomes A.,Mascherano J.,47 775,Estadio de Mestalla (Valencia),LaLiga - Round 13
26.11.2017 17:15,Real Sociedad,Las Palmas,2-2Finished,Illarramendi A.,Januzaj A.,Llorente D.,Martinez I.,Odriozola A.,Oyarzabal M.,Prieto X. (C),Rulli G. (G),Rodrigues K.,Willian Jose,Vitolo,Agirretxe I.,Guridi J.,null,Vitolo,Bigas P.,Castellano D.,Castellano J.,Lemos M.,Michel Macedo,Raul C. (G),Remy L.,Tana,Viera J. (C),Vitolo,Aythami,Halilovic A.,Momo F. C.,19 780,Reale Arena (San Sebastian),LaLiga - Round 13
01.12.2017 22:00,Malaga,Levante,0-0Finished,Adrian,Baysse P.,Castro Irizábal G.,Gonzalez D.,Hernandez L.,Jimenez R. (G),Keko,Recio (C),Penaranda A.,Rolan D.,Unal E.,Juankar,Kuzmanovic Z.,Ricca F.,Unal E.,Campana J.,Chema,Jason,Moore S.,Morales J. L. (C),Oier (G),Postigo S.,Samuel,Tono,Unal E.,Alegria A.,Doukoure C.,Lopez I.,17 886,Estadio La Rosaleda (M?laga),LaLiga - Round 14
02.12.2017 21:45,Ath Bilbao,Real Madrid,0-0Finished,Aduriz A.,Arrizabalaga K. (G),Balenziaga M.,de Marcos O.,Etxeita X.,Garcia R.,Iturraspe A.,Rico M.,Nunez U.,Susaeta M. (C),Varane R.,Alvarez Y.,Benat,Laporte A.,Varane R.,Carvajal D.,Casemiro,Isco,Kroos T.,Marcelo,Modric L.,Navas K. (G),Ramos S. (C),Ronaldo C.,Varane R.,Asensio M.,Bale G.,Zidane L.,44 884,Estadio San Mam?s (Bilbao),LaLiga - Round 14
02.12.2017 14:00,Barcelona,Celta Vigo,2-2Finished,Alba J.,Busquets S.,Iniesta A. (C),Messi L.,Paulinho,Pique G.,Rakitic I.,Suarez L.,Roberto S.,ter Stegen M. (G),Wass D.,Dembele O.,Mascherano J.,Rafinha,Wass D.,Blanco R. (G),Fontas A.,Gomez M.,Gomez S.,Jozabed,Lobotka S.,Mallo H. (C),Mendez B.,Sisto P.,Wass D.,Jonny,Vazquez K.,null,63 208,Camp Nou (Barcelona),LaLiga - Round 14
03.12.2017 19:30,Eibar,Espanyol,3-1Finished,Alejo I.,Arbilla A.,Capa A.,Dmitrovic M. (G),Enrich S.,Garcia D. (C),Garcia K.,Jordan J.,Inui T.,Junca D.,Sanchez V. (C),Charles,Leon P.,Ramis I.,Sanchez V. (C),Fuego J.,Garcia S.,Hermoso M.,Jurado J. M.,Lopez D.,Lopez P. (G),Martin A.,Moreno G.,Piatti P.,Sanchez V. (C),Lopez A.,Lopez J.,null,4 693,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 14
03.12.2017 17:15,Getafe,Valencia,1-0Finished,Arambarri M.,Bergara M.,Djene,Gonzalez B.,Guaita (G),Molina J. (C),Molinero F.,Portillo F.,Ndiaye A.,Rodriguez A.,Zaza S.,Antunes V.,Cala J.,Chuli,Zaza S.,Gaya J.,Kondogbia G.,Montoya M.,Neto (G),Parejo D. (C),Pereira A.,Rodrigo,Soler C.,Vezo R.,Zaza S.,Garay E.,Guedes G.,Jimenez J.,12 480,Coliseum Alfonso Perez (Getafe),LaLiga - Round 14
02.12.2017 19:30,Sevilla,Dep. La Coruna,2-0Finished,Banega E.,Ben Yedder W.,Escudero S. (C),Gabriel Mercado,Geis J.,Lenglet C.,Nolito,Sarabia P.,Pizarro G.,Soria D. (G),Valverde F.,Carrico D.,Mena P.,Montoya W.,Valverde F.,Borges C. (C),Cartabia F.,Guilherme,Juanfran,Navarro F.,Perez L.,Ruben (G),Schar F.,Sidnei,Valverde F.,Bakkali Z.,Bicho J.,Gama B.,32 017,Estadio Ram?n S?nchez Pizju?n (Sevilla),LaLiga - Round 14
03.12.2017 13:00,Leganes,Villarreal,3-1Finished,Beauvue C.,Bustinza U.,El Zhar N.,Eraso J.,Gabriel,Garcia R.,Perez R.,Rico D.,Pichu Cuellar (G),Szymanowski A. (C),Trigueros M.,Brasanac D.,Mantovani M.,Omar,Trigueros M.,Bakambu C.,Barbosa M. (G),Bonera D.,Fornals P.,Gonzalez A.,Marin A.,Mario Gaspar,Raba D.,Rodri,Trigueros M.,Bruno,Castillejo S.,Costa J.,10 017,Estadio Municipal de Butarque (Leganes),LaLiga - Round 14
04.12.2017 22:00,Girona,Alaves,2-3Finished,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Maffeo P.,Mojica J.,Pons P.,Muniesa M.,Portu,Wakaso M.,Alcala P.,Amagat E.,Kayode O.,Wakaso M.,Alexis (C),Duarte R.,Ibai,Krkic B.,Maripan G.,Medran A.,Munir El Haddadi,Pacheco F. (G),Pina T.,Wakaso M.,Ely R.,Garcia M.,Hernandez H.,7 316,Estadio Municipal de Montilivi (Girona),LaLiga - Round 14
03.12.2017 21:45,Las Palmas,Betis,1-0Finished,Bigas P.,Calleri J.,Castellano D.,Castellano J.,Gomez V.,Lemos M.,Michel Macedo,Remy L.,Raul C. (G),Tana,Tello C.,Halilovic A.,Momo F. C.,Vitolo,Tello C.,Amat J.,Barragan A.,Camarasa V.,Durmisi R.,Garcia J.,Guardado A.,Joaquin (C),Leon S.,Mandi A.,Tello C.,Campbell J.,Guerrero F.,Ruiz F.,16 313,Estadio de Gran Canaria (Las Palmas),LaLiga - Round 14
02.12.2017 17:15,Atl. Madrid,Real Sociedad,2-1Finished,Correa A.,Filipe Luis,Gabi (C),Gameiro K.,Gimenez J. M.,Godin D.,Griezmann A.,Niguez S.,Koke,Oblak J. (G),Zurutuza D.,Juanfran,null,null,Zurutuza D.,Illarramendi A.,Martinez I.,Odriozola A.,Oyarzabal M.,Prieto X. (C),Rodrigues K.,Rulli G. (G),Willian Jose,Zubeldia I.,Zurutuza D.,Agirretxe I.,Guridi J.,Januzaj A.,57 394,Metropolitano Stadium (Madrid),LaLiga - Round 14
10.12.2017 17:15,Betis,Atl. Madrid,0-1Finished,Adan A. (G),Barragan A.,Boudebouz R.,Durmisi R.,Feddal Z.,Guardado A.,Joaquin (C),Mandi A.,Leon S.,Ruiz F.,Vrsaljko S.,Amat J.,Campbell J.,Guerrero F.,Vrsaljko S.,Filipe Luis,Gabi (C),Gameiro K.,Godin D.,Koke,Niguez S.,Oblak J. (G),Partey T.,Savic S.,Vrsaljko S.,Griezmann A.,Juanfran,null,45 517,Estadio Benito Villamarín (Sevilla),LaLiga - Round 15
09.12.2017 19:30,Dep. La Coruna,Leganes,1-0Finished,Adrian,Borges C. (C),Colak E.,Gil C.,Guilherme,Juanfran,Navarro F.,Ruben (G),Perez L.,Schar F.,Tito,Arribas A.,Bicho J.,Cartabia F.,Tito,Bustinza U.,El Zhar N.,Eraso J.,Gabriel,Garcia R.,Perez R.,Pichu Cuellar (G),Rico D.,Szymanowski A. (C),Tito,Brasanac D.,Mantovani M.,Omar,18 366,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 15
08.12.2017 22:00,Alaves,Las Palmas,2-0Finished,Aguirregabiria M.,Alexis,Burgui,Duarte R.,Garcia M. (C),Ibai,Maripan G.,Pacheco F. (G),Munir El Haddadi,Pedraza A.,Viera J. (C),Ely R.,Hernandez H.,Laguardia V.,Viera J. (C),Castellano D.,Castellano J.,Gomez V.,Lemos M.,Michel Macedo,Navarro X.,Raul C. (G),Remy L.,Tannane O.,Viera J. (C),Bigas P.,Halilovic A.,Momo F. C.,18 567,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 15
09.12.2017 14:00,Getafe,Eibar,0-0Finished,Antunes V.,Bergara M.,Cala J.,Djene,Fajr F.,Guaita (G),Molina J. (C),Portillo F.,Ndiaye A.,Rodriguez A.,Oliveira P.,Chuli,Mora S.,null,Oliveira P.,Arbilla A.,Capa A.,Cote,Dmitrovic M. (G),Enrich S.,Garcia D. (C),Garcia K.,Inui T.,Jordan J.,Oliveira P.,Charles,Leon P.,Rico F.,9 317,Coliseum Alfonso Perez (Getafe),LaLiga - Round 15
10.12.2017 21:45,Villarreal,Barcelona,0-2Finished,Asenjo S. (G),Bakambu C.,Costa J.,Gonzalez A.,Mario Gaspar (C),Raba D.,Rodri,Semedo R.,Ruiz V.,Soriano R.,Vermaelen T.,Bruno,Fernandez A.,Sansone N.,Vermaelen T.,Busquets S.,Messi L. (C),Paulinho,Pique G.,Rakitic I.,Roberto S.,Suarez D.,Suarez L.,ter Stegen M. (G),Vermaelen T.,Dembele O.,Iniesta A.,Mascherano J.,21 087,Estadio de la Ceramica (Villarreal),LaLiga - Round 15
09.12.2017 17:15,Real Madrid,Sevilla,5-0Finished,Asensio M.,Benzema K.,Fernandez N.,Hakimi A.,Kroos T.,Lucas,Marcelo (C),Navas K. (G),Modric L.,Ronaldo C.,Vazquez F.,Bale G.,Carvajal D.,Casemiro,Vazquez F.,Carole L.,Gabriel Mercado (C),Kjaer S.,Lenglet C.,Muriel L.,Navas J.,Nolito,Pizarro G.,Rico S. (G),Vazquez F.,Carrico D.,Mena P.,Montoya W.,76 924,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 15
10.12.2017 19:30,Levante,Ath Bilbao,1-2Finished,Bardhi E.,Campana J.,Chema,El Hacen M.,Jason,Moore S.,Morales J. L. (C),Postigo S.,Oier (G),Tono,Vesga M.,Alegria A.,Doukoure C.,Lerma J.,Vesga M.,Arrizabalaga K. (G),Balenziaga M.,de Marcos O.,Garcia R.,Laporte A.,Lekue I.,Nunez U.,Rico M.,Susaeta M. (C),Vesga M.,Alvarez Y.,Benat,Iturraspe A.,18 005,Estadi Ciutat de Val?ncia (Valencia),LaLiga - Round 15
11.12.2017 22:00,Espanyol,Girona,0-1Finished,Darder S.,Fuego J.,Hermoso M.,Jurado J. M.,Leo Baptistao,Lopez D.,Lopez P. (G),Moreno G.,Martin A.,Piatti P.,Timor D.,Garcia S.,Lopez A.,Lopez J.,Timor D.,Garcia B.,Granell A. (C),Juanpe,Maffeo P.,Mojica J.,Pons P.,Portu,Ramalho J.,Stuani C.,Timor D.,Alcala P.,Amagat E.,Bernardo,13 846,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 15
10.12.2017 13:00,Real Sociedad,Malaga,0-2Finished,de La Bella A.,Illarramendi A.,Januzaj A.,Llorente D.,Martinez I.,Odriozola A.,Oyarzabal M.,Rulli G. (G),Prieto X. (C),Willian Jose,Rosales R.,Agirretxe I.,Guridi J.,Rodrigues K.,Rosales R.,Baston B.,Baysse P.,Castro Irizábal G.,Gonzalez D.,Hernandez L.,Jimenez R. (G),Keko,Penaranda A.,Recio (C),Rosales R.,Juankar,Kuzmanovic Z.,Ricca F.,16 834,Reale Arena (San Sebastian),LaLiga - Round 15
09.12.2017 21:45,Valencia,Celta Vigo,2-1Finished,Gabriel Paulista,Gaya J.,Kondogbia G.,Montoya M.,Neto (G),Parejo D. (C),Pereira A.,Soler C.,Rodrigo,Vezo R.,Wass D.,Garay E.,Guedes G.,Jimenez J.,Wass D.,Blanco R. (G),Cabral G.,Fontas A.,Gomez M.,Hernandez P.,Jonny,Lobotka S.,Mallo H. (C),Sisto P.,Wass D.,Gomez S.,Jozabed,Vazquez K.,35 633,Estadio de Mestalla (Valencia),LaLiga - Round 15
18.12.2017 22:00,Malaga,Betis,0-2Finished,Adrian,Baston B.,Baysse P.,Castro Irizábal G.,Gonzalez D.,Hernandez L.,Jimenez R. (G),Penaranda A.,Keko,Recio (C),Tello C.,Juankar,Kuzmanovic Z.,Ricca F.,Tello C.,Amat J.,Barragan A.,Camarasa V.,Durmisi R.,Feddal Z.,Joaquin (C),Leon S.,Mandi A.,Ruiz F.,Tello C.,Boudebouz R.,Campbell J.,Guardado A.,22 488,Estadio La Rosaleda (M?laga),LaLiga - Round 16
16.12.2017 17:15,Ath Bilbao,Real Sociedad,0-0Finished,Aduriz A.,Balenziaga M.,de Marcos O.,Garcia R.,Herrerin I. (G),Laporte A.,Lekue I.,Rico M.,Nunez U.,San Jose M.,Zurutuza D.,Alvarez Y.,Iturraspe A.,Muniain I.,Zurutuza D.,Illarramendi A.,Januzaj A.,Llorente D.,Martinez I.,Odriozola A.,Oyarzabal M.,Prieto X. (C),Rulli G. (G),Willian Jose,Zurutuza D.,Agirretxe I.,Guridi J.,Rodrigues K.,45 504,Estadio San Mam?s (Bilbao),LaLiga - Round 16
17.12.2017 21:45,Barcelona,Dep. La Coruna,4-0Finished,Alba J.,Alcacer P.,Iniesta A. (C),Messi L.,Paulinho,Pique G.,Rakitic I.,Suarez L.,Roberto S.,ter Stegen M. (G),Sidnei,Dembele O.,Deulofeu G.,Rafinha,Sidnei,Borges C. (C),Colak E.,Gil C.,Guilherme,Juanfran,Navarro F.,Perez L.,Ruben (G),Schar F.,Sidnei,Arribas A.,Bicho J.,Cartabia F.,53 607,Camp Nou (Barcelona),LaLiga - Round 16
16.12.2017 19:30,Eibar,Valencia,2-1Finished,Alejo I.,Arbilla A.,Capa A.,Charles,Cote,Dmitrovic M. (G),Enrich S.,Inui T.,Garcia D. (C),Jordan J.,Vezo R.,Leon P.,Rico F.,null,Vezo R.,Gaya J.,Gil I.,Kondogbia G.,Mina S.,Montoya M.,Neto (G),Parejo D. (C),Pereira A.,Rodrigo,Vezo R.,Garay E.,Jimenez J.,Murillo J.,5 219,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 16
