date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
04.11.2018 13:00,Eibar,Alaves,2-1Finished,Arbilla A.,Cote,De Blasis P.,Diop P.,Dmitrovic M. (G),Escalante G. (C),Garcia K.,Jordan J.,Oliveira P.,Orellana F.,Pena R.,Bigas P.,Calavera J.,Leon P.,Aguirregabiria M.,Baston B.,Duarte R.,Garcia M. (C),Ibai,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Pina T.,Sivera A. (G),Ely R.,Marin A.,Wakaso M.,5 698,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 11
04.11.2018 17:15,Villarreal,Levante,1-1Finished,Asenjo S. (G),Caseres S.,Chukwueze S.,Costa J. (C),Fornals P.,Gonzalez A.,Miguelon,Moreno G.,Mori R.,Toko Ekambi K.,Trigueros M.,Bacca C.,Bruno,Fuego J.,Bardhi E.,Campana J.,Chema,Jason,Marti R.,Morales J. L. (C),Oier (G),Postigo S.,Rober Pier,Rochina R.,Tono,Cabaco E.,Luna A.,Sadiku A.,16 855,Estadio de la Ceramica (Villarreal),LaLiga - Round 11
04.11.2018 19:30,Real Sociedad,Sevilla,0-0Finished,Elustondo A.,Hernandez T.,Illarramendi A. (C),Januzaj A.,Juanmi,Llorente D.,Moreno H.,Moya M. A. (G),Oyarzabal M.,Willian Jose,Zubeldia I.,Concha D.,Guridi J.,Merino M.,Amadou I.,Banega E.,Carrico D.,Gomez S.,Guilherme Arana,Muriel L.,Navas J. (C),Promes Q.,Sarabia P.,Vaclik T. (G),Vazquez F.,Andre Silva,Gabriel Mercado,Kjaer S.,24 810,Reale Arena (San Sebastian),LaLiga - Round 11
04.11.2018 19:30,Huesca,Getafe,1-1Finished,Akapo C.,Cucho,Etxeita X. (C),Ferreiro D.,Gomez M.,Gurler S.,Jovanovic A. (G),Miramon,Musto M.,Pulido J.,Semedo R.,Avila C.,Brezancic R.,Camacho J.,Antunes V.,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Maksimovic N.,Molina J. (C),Ndiaye A.,Rodriguez A.,Soria D. (G),Suarez D.,Bergara M.,null,null,6 445,Estadio El Alcoraz (Huesca),LaLiga - Round 11
04.11.2018 21:45,Betis,Celta Vigo,3-3Finished,Bartra M.,Canales S.,Carvalho W.,Firpo J.,Guardado A. (C),Guerrero F.,Lo Celso G.,Lopez P. (G),Mandi A.,Moron L.,Sidnei,Garcia J.,null,null,Alvarez S. (G),Aspas I.,Beltran F.,Boufal S.,Cabral G.,Junca D.,Mallo H. (C),Mendez B.,Mor E.,Roncaglia F.,Yokuslu O.,Jensen M.,Lobotka S.,null,41 973,Estadio Benito Villamarin (Sevilla),LaLiga - Round 11
05.11.2018 22:00,Espanyol,Ath Bilbao,1-0Finished,Darder S.,Garcia S.,Granero E.,Hermoso M.,Iglesias B.,Leo Baptistao,Lopez D. (G),Lopez D.,Lopez J. (C),Roca M.,Vila D.,Hernan Perez,Naldo,null,Aduriz A.,Alvarez Y.,Berchiche Y.,de Marcos O. (C),Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Rico M.,San Jose M.,Williams I.,Lekue I.,null,null,14 209,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 11
09.11.2018 22:00,Levante,Real Sociedad,1-3Finished,Bardhi E.,Boateng E.,Campana J.,Chema,Jason,Mayoral B.,Morales J. L. (C),Oier (G),Postigo S.,Prcic S.,Rober Pier,Luna A.,Rochina R.,Sadiku A.,Elustondo A.,Gorosabel A.,Hernandez T.,Illarramendi A. (C),Januzaj A.,Llorente D.,Moreno H.,Moya M. A. (G),Oyarzabal M.,Willian Jose,Zubeldia I.,Concha D.,Guridi J.,Merino M.,18 959,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 12
10.11.2018 14:00,Valladolid,Eibar,0-0Finished,Alcaraz R.,Calero F.,Kiko Olivas,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Suarez L.,Unal E.,Villa T.,,Keko,Salisu M.,Arbilla A.,Charles,Cote,Cucurella M.,Diop P.,Escalante G. (C),Jordan J.,Oliveira P.,Orellana F.,Pena R.,Riesgo A. (G),Calavera J.,De Blasis P.,Leon P.,16 136,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 12
10.11.2018 17:15,Getafe,Valencia,0-1Finished,Antunes V.,Arambarri M.,Cabrera L.,Gonzalez B.,Maksimovic N.,Molina J. (C),Ndiaye A.,Portillo F.,Rodriguez A.,Soria D. (G),Suarez D.,Djene,null,null,Coquelin F.,Gabriel Paulista,Garay E.,Gaya J.,Guedes G.,Mina S.,Neto (G),Parejo D. (C),Rodrigo,Soler C.,Wass D.,Cheryshev D.,Piccini C.,null,9 851,Coliseum Alfonso Perez (Getafe),LaLiga - Round 12
10.11.2018 19:30,Atl. Madrid,Ath Bilbao,3-2Finished,Arias S.,Correa A.,Costa D.,Filipe Luis,Godin D. (C),Griezmann A.,Montero F.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Gimenez J. M.,Hernandez L.,Koke,Balenziaga M.,Benat,Berchiche Y.,de Marcos O.,Herrerin I. (G),Martinez I.,Muniain I.,Nunez U.,San Jose M.,Susaeta M. (C),Williams I.,Alvarez Y.,Garcia D.,Lekue I.,59 029,Metropolitano Stadium (Madrid),LaLiga - Round 12
10.11.2018 21:45,Girona,Leganes,0-0Finished,Bernardo,Bono (G),Garcia A.,Garcia B.,Muniesa M.,Planas C.,Pons P.,Porro P.,Ramalho J.,Roberts P.,Stuani C. (C),Aday,Douglas Luiz,Mojica J.,Carrillo G.,Eraso J.,Ojeda D.,Omeruo K.,Perez R. (C),Pichu Cuellar (G),Recio,Rodriguez O.,Silva J.,Siovas D.,Tarin R.,Bustinza U.,Jose A.,Munoz E.,9 715,Estadio Municipal de Montilivi (Girona),LaLiga - Round 12
11.11.2018 13:00,Alaves,Huesca,2-1Finished,Aguirregabiria M.,Baston B.,Brasanac D.,Garcia M. (C),Ibai,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Sivera A. (G),Duarte R.,Ely R.,Marin A.,Akapo C.,Cucho,Ferreiro D.,Gomez M.,Gurler S.,Insua P.,Jovanovic A. (G),Miramon (C),Musto M.,Pulido J.,Semedo R.,Avila C.,Camacho J.,Etxeita X.,14 554,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 12
11.11.2018 17:15,Barcelona,Betis,3-4Finished,Alba J.,Arthur,Busquets S.,Lenglet C.,Malcom,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Coutinho,Dembele O.,Samper S.,Bartra M.,Carvalho W.,Firpo J.,Guardado A.,Joaquin (C),Lo Celso G.,Lopez P. (G),Mandi A.,Moron L.,Sidnei,Tello C.,Garcia J.,Guerrero F.,null,81 617,Camp Nou (Barcelona),LaLiga - Round 12
11.11.2018 19:30,Sevilla,Espanyol,2-1Finished,Andre Silva,Banega E.,Carrico D.,Escudero S.,Gabriel Mercado,Gomez S.,Navas J. (C),Promes Q.,Sarabia P.,Vaclik T. (G),Vazquez F.,Kjaer S.,null,null,Darder S.,Garcia S.,Granero E.,Hermoso M.,Iglesias B.,Lopez D. (G),Lopez D. (C),Melendo O.,Roca M.,Rosales R.,Vila D.,Hernan Perez,Naldo,null,38 809,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 12
11.11.2018 19:30,Rayo Vallecano,Villarreal,2-2Finished,Advincula L.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Imbula G.,Moreno A.,Pozo J.,Trejo O.,Galvez A.,Kakuta G.,Medran A.,Asenjo S. (G),Caseres S.,Chukwueze S.,Costa J. (C),Fornals P.,Gonzalez A.,Miguelon,Moreno G.,Mori R.,Toko Ekambi K.,Trigueros M.,Bacca C.,Bonera D.,Bruno,11 630,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 12
11.11.2018 21:45,Celta Vigo,Real Madrid,2-4Finished,Alvarez S. (G),Aspas I.,Beltran F.,Boufal S.,Cabral G.,Gomez M.,Junca D.,Mallo H. (C),Mendez B.,Roncaglia F.,Yokuslu O.,Jensen M.,Lobotka S.,Sisto P.,Bale G.,Benzema K.,Casemiro,Courtois T. (G),Fernandez N.,Kroos T.,Lucas,Modric L.,Odriozola A.,Ramos S. (C),Reguilon S.,Carvajal D.,Diaz M.,Marcelo,21 184,Estadio de Balaidos (Vigo),LaLiga - Round 12
23.11.2018 22:00,Leganes,Alaves,1-0Finished,Carrillo G.,En Nesyri Y.,Lunin A. (G),Nyom A.,Omeruo K.,Perez R. (C),Recio,Rodriguez O.,Silva J.,Siovas D.,Tarin R.,Dos Santos M.,Munoz E.,Pichu Cuellar,Aguirregabiria M.,Brasanac D.,Duarte R.,Garcia M. (C),Ibai,Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G),Sobrino R.,Ely R.,Pina T.,null,8 917,Estadio Municipal de Butarque (Leganes),LaLiga - Round 13
24.11.2018 14:00,Eibar,Real Madrid,3-0Finished,Cote,Cucurella M.,Enrich S.,Escalante G.,Garcia K.,Jordan J.,Oliveira P.,Orellana F.,Pena R.,Ramis I. (C),Riesgo A. (G),Arbilla A.,Calavera J.,Diop P.,Asensio M.,Bale G.,Benzema K.,Ceballos D.,Courtois T. (G),Kroos T.,Marcelo,Modric L.,Odriozola A.,Ramos S. (C),Varane R.,Casemiro,Diaz M.,Fernandez N.,6 458,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 13
24.11.2018 17:15,Valencia,Rayo Vallecano,3-0Finished,Coquelin F.,Diakhaby M.,Gabriel Paulista,Gaya J.,Guedes G.,Mina S.,Neto (G),Parejo D. (C),Rodrigo,Soler C.,Wass D.,Cheryshev D.,Murillo J.,Piccini C.,Advincula L.,Amat J.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Galvez A.,Imbula G.,Moreno A.,Pozo J.,Trejo O.,Kakuta G.,Medran A.,Tito,37 949,Estadio de Mestalla (Valencia),LaLiga - Round 13
24.11.2018 19:30,Huesca,Levante,2-2Finished,Akapo C.,Cucho,Etxeita X. (C),Ferreiro D.,Gallar A.,Gomez M.,Jovanovic A. (G),Miramon,Musto M.,Pulido J.,Rivera C.,Luisinho,Melero G.,Luna A.,Cabaco E.,Chema,Coke (C),Jason,Marti R.,Mayoral B.,Oier (G),Prcic S.,Rober Pier,Tono,Vukcevic N.,Campana J.,Doukoure C.,Luna A.,6 496,Estadio El Alcoraz (Huesca),LaLiga - Round 13
24.11.2018 21:45,Atl. Madrid,Barcelona,1-1Finished,Arias S.,Costa D.,Filipe Luis,Griezmann A.,Hernandez L.,Koke (C),Lemar T.,Niguez S.,Oblak J. (G),Rodri,Savic S.,Gimenez J. M.,Godin D.,Juanfran,Alba J.,Arthur,Busquets S.,Messi L. (C),Pique G.,Roberto S.,Semedo N.,Suarez L.,ter Stegen M. (G),Umtiti S.,Vidal A.,Coutinho,Rakitic I.,Samper S.,66 908,Metropolitano Stadium (Madrid),LaLiga - Round 13
25.11.2018 13:00,Ath Bilbao,Getafe,1-1Finished,Balenziaga M.,Benat,de Marcos O.,Garcia R.,Herrerin I. (G),Martinez I.,Muniain I.,Nunez U.,San Jose M.,Susaeta M. (C),Williams I.,Alvarez Y.,Berchiche Y.,Remiro A.,Antunes V.,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Maksimovic N.,Mata J.,Molina J. (C),Ndiaye A.,Soria D. (G),Suarez D.,Bergara M.,Gonzalez B.,null,40 121,Estadio San Mames (Bilbao),LaLiga - Round 13
25.11.2018 17:15,Sevilla,Valladolid,1-0Finished,Andre Silva,Banega E.,Ben Yedder W.,Carrico D. (C),Escudero S.,Gomez S.,Kjaer S.,Mesa R.,Sarabia P.,Vaclik T. (G),Vidal A.,Gonalons M.,Navas J.,Moyano J.,Alcaraz R.,Antonito,Borja (C),Calero F.,Cop D.,Fernandez J.,Masip J. (G),Michel,Nacho,Plano O.,Villa T.,,Kiko Olivas,Moyano J.,34 110,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 13
25.11.2018 19:30,Espanyol,Girona,1-3Finished,Darder S.,Garcia S.,Granero E.,Hermoso M.,Iglesias B.,Leo Baptistao,Lopez D. (G),Lopez D. (C),Lopez J.,Roca M.,Vila D.,Naldo,Pedrosa A.,Mojica J.,Bernardo,Bono (G),Garcia A.,Garcia B.,Juanpe,Planas C.,Pons P.,Porro P.,Ramalho J.,Roberts P.,Stuani C. (C),Aday,Douglas Luiz,Mojica J.,22 258,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 13
25.11.2018 21:45,Villarreal,Betis,2-1Finished,Asenjo S. (G),Caseres S.,Cazorla S.,Chukwueze S.,Fornals P.,Mario Gaspar (C),Moreno G.,Mori R.,Pedraza A.,Ruiz V.,Trigueros M.,Bonera D.,Bruno,Fuego J.,Bartra M.,Canales S.,Carvalho W.,Feddal Z.,Firpo J.,Guardado A.,Guerrero F.,Joaquin (C),Lopez P. (G),Mandi A.,Moron L.,Sidnei,null,null,15 896,Estadio de la Ceramica (Villarreal),LaLiga - Round 13
26.11.2018 22:00,Real Sociedad,Celta Vigo,2-1Finished,Hernandez T.,Januzaj A.,Juanmi,Llorente D.,Moreno H.,Moya M. A. (G),Oyarzabal M.,Willian Jose,Zaldua J.,Zubeldia I.,Zurutuza D. (C),Concha D.,Elustondo A.,Illarramendi A.,Alvarez S. (G),Araujo N.,Aspas I. (C),Costas D.,Hjulsager A.,Jozabed,Junca D.,Mendez B.,Mor E.,Vazquez K.,Yokuslu O.,Beltran F.,Cabral G.,Jensen M.,17 745,Reale Arena (San Sebastian),LaLiga - Round 13
30.11.2018 22:00,Rayo Vallecano,Eibar,1-0Finished,Amat J.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Galvez A.,Garcia A.,Imbula G.,Moreno A.,Trejo O.,Velazquez E.,Advincula L.,Kakuta G.,Medran A.,Cote,Cucurella M.,Diop P.,Enrich S.,Escalante G.,Jordan J.,Oliveira P.,Orellana F.,Pena R.,Ramis I. (C),Riesgo A. (G),Calavera J.,Dmitrovic M.,Leon P.,11 257,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 14
01.12.2018 14:00,Celta Vigo,Huesca,2-0Finished,Araujo N.,Aspas I.,Blanco R. (G),Boufal S.,Costas D.,Gomez M.,Jozabed,Junca D.,Mallo H. (C),Mendez B.,Yokuslu O.,Jensen M.,Lobotka S.,Semedo R.,Akapo C.,Cucho,Etxeita X. (C),Ferreiro D.,Gallar A.,Gomez M.,Jovanovic A. (G),Miramon,Musto M.,Pulido J.,Rivera C.,Luisinho,Melero G.,Semedo R.,13 463,Estadio de Balaidos (Vigo),LaLiga - Round 14
01.12.2018 17:15,Valladolid,Leganes,2-4Finished,Alcaraz R.,Antonito,Calero F.,Kiko Olivas,Masip J. (G),Michel (C),Nacho,Plano O.,Unal E.,Verde D.,Villa T.,Moyano J.,Salisu M.,Recio,Carrillo G.,En Nesyri Y.,Nyom A.,Omeruo K.,Perez R. (C),Pichu Cuellar (G),Rodriguez O.,Silva J.,Siovas D.,Tarin R.,Vesga M.,Dos Santos M.,Munoz E.,Recio,16 783,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 14
01.12.2018 19:30,Getafe,Espanyol,3-0Finished,Antunes V.,Arambarri M.,Djene,Foulquier D.,Gonzalez B.,Maksimovic N.,Mata J.,Molina J. (C),Ndiaye A.,Soria D. (G),Suarez D.,Bergara M.,Cabrera L.,Roca M.,Darder S.,Duarte O.,Granero E.,Hermoso M.,Hernan Perez,Iglesias B.,Lopez D. (G),Lopez D.,Lopez J. (C),Piatti P.,Vila D.,Garcia S.,Naldo,Roca M.,9 287,Coliseum Alfonso Perez (Getafe),LaLiga - Round 14
01.12.2018 21:45,Real Madrid,Valencia,2-0Finished,Bale G.,Benzema K.,Carvajal D.,Ceballos D.,Courtois T. (G),Llorente M.,Lucas,Modric L.,Ramos S. (C),Reguilon S.,Varane R.,Casemiro,Fernandez N.,Odriozola A.,Coquelin F.,Gabriel Paulista,Gameiro K.,Garay E.,Gaya J.,Guedes G.,Mina S.,Neto (G),Parejo D. (C),Soler C.,Wass D.,Cheryshev D.,Rodrigo,null,69 653,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 14
02.12.2018 13:00,Betis,Real Sociedad,1-0Finished,Bartra M.,Carvalho W.,Firpo J.,Guardado A.,Guerrero F.,Joaquin (C),Lo Celso G.,Lopez P. (G),Mandi A.,Moron L.,Sidnei,Canales S.,null,Jon B.,Gorosabel A.,Hernandez T.,Illarramendi A. (C),Le Normand R.,Moreno H.,Moya M. A. (G),Oyarzabal M.,Ramirez S.,Willian Jose,Zubeldia I.,Zurutuza D.,Concha D.,Elustondo A.,Jon B.,46 562,Estadio Benito Villamarin (Sevilla),LaLiga - Round 14
02.12.2018 17:15,Girona,Atl. Madrid,1-1Finished,Bernardo,Bono (G),Garcia A.,Garcia B.,Granell A. (C),Juanpe,Pons P.,Porro P.,Ramalho J.,Roberts P.,Stuani C.,Aday,Mojica J.,Muniesa M.,Arias S.,Costa D.,Griezmann A.,Hernandez L.,Koke (C),Lemar T.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Savic S.,Filipe Luis,Gimenez J. M.,Godin D.,12 104,Estadio Municipal de Montilivi (Girona),LaLiga - Round 14
02.12.2018 19:30,Barcelona,Villarreal,2-0Finished,Alba J.,Busquets S.,Coutinho,Dembele O.,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Semedo N.,ter Stegen M. (G),Vidal A.,Arthur,Cillessen J.,Rafinha,Asenjo S. (G),Caseres S.,Cazorla S.,Chukwueze S.,Fornals P.,Gonzalez A.,Mario Gaspar (C),Moreno G.,Pedraza A.,Ruiz V.,Trigueros M.,Barbosa M.,Bruno,Fuego J.,73 003,Camp Nou (Barcelona),LaLiga - Round 14
02.12.2018 21:45,Alaves,Sevilla,1-1Finished,Aguirregabiria M.,Duarte R.,Garcia M. (C),Ibai,Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G),Pina T.,Wakaso M.,Ely R.,null,null,Andre Silva,Banega E.,Ben Yedder W.,Carrico D. (C),Escudero S.,Gabriel Mercado,Gomez S.,Kjaer S.,Mesa R.,Vaclik T. (G),Vazquez F.,Gonalons M.,Navas J.,null,17 848,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 14
03.12.2018 22:00,Levante,Ath Bilbao,3-0Finished,Bardhi E.,Cabaco E.,Campana J.,Chema,Jason,Marti R.,Morales J. L. (C),Oier (G),Rober Pier,Rochina R.,Tono,Doukoure C.,Lopez P.,Postigo S.,Aduriz A.,Benat,de Marcos O.,Ganea C.,Herrerin I. (G),Martinez I.,Muniain I. (C),Nolaskoain P.,Nunez U.,San Jose M.,Williams I.,Balenziaga M.,Berchiche Y.,Guruzeta G.,19 928,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 14
07.12.2018 22:00,Leganes,Getafe,1-1Finished,Bustinza U. (C),Carrillo G.,En Nesyri Y.,Gumbau G.,Nyom A.,Omeruo K.,Perez R.,Pichu Cuellar (G),Rodriguez O.,Siovas D.,Vesga M.,Dos Santos M.,Munoz E.,Recio,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Gonzalez B.,Maksimovic N.,Mata J.,Molina J. (C),Ndiaye A.,Soria D. (G),Suarez D.,Bergara M.,null,null,11 327,Estadio Municipal de Butarque (Leganes),LaLiga - Round 15
08.12.2018 14:00,Atl. Madrid,Alaves,3-0Finished,Arias S.,Correa A.,Griezmann A. (C),Hernandez L.,Kalinic N.,Lemar T.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Savic S.,Costa D.,Filipe Luis,Godin D.,Aguirregabiria M.,Duarte R.,Garcia M. (C),Ibai,Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G),Pina T.,Wakaso M.,Ely R.,Torres D.,null,55 810,Metropolitano Stadium (Madrid),LaLiga - Round 15
08.12.2018 17:15,Valencia,Sevilla,1-1Finished,Coquelin F.,Gabriel Paulista,Garay E.,Gaya J.,Guedes G.,Mina S.,Neto (G),Parejo D. (C),Rodrigo,Soler C.,Wass D.,Gameiro K.,Murillo J.,Navas J.,Andre Silva,Banega E.,Ben Yedder W.,Escudero S. (C),Gabriel Mercado,Gomez S.,Kjaer S.,Promes Q.,Sarabia P.,Vaclik T. (G),Vazquez F.,Carrico D.,Gonalons M.,Navas J.,40 057,Estadio de Mestalla (Valencia),LaLiga - Round 15
08.12.2018 19:30,Villarreal,Celta Vigo,2-3Finished,Asenjo S. (G),Caseres S.,Cazorla S.,Chukwueze S.,Fornals P.,Gonzalez A.,Mario Gaspar (C),Moreno G.,Pedraza A.,Ruiz V.,Trigueros M.,Barbosa M.,Bruno,Iturra M.,Araujo N.,Aspas I.,Blanco R. (G),Boufal S.,Costas D.,Gomez M.,Jozabed,Junca D.,Mallo H. (C),Mendez B.,Yokuslu O.,null,null,null,15 720,Estadio de la Ceramica (Villarreal),LaLiga - Round 15
08.12.2018 21:45,Espanyol,Barcelona,0-4Finished,Darder S.,Duarte O.,Hernan Perez,Iglesias B.,Lopez D. (G),Lopez D.,Lopez J.,Melendo O.,Roca M.,Sanchez V. (C),Vila D.,Hermoso M.,null,Roberto S.,Alba J.,Busquets S.,Dembele O.,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Vidal A.,Malcom,Rafinha,Roberto S.,24 037,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 15
09.12.2018 13:00,Eibar,Levante,4-4Finished,Charles,Cote,Cucurella M.,Diop P.,Enrich S.,Escalante G.,Oliveira P.,Orellana F.,Pena R.,Ramis I. (C),Riesgo A. (G),Calavera J.,Dmitrovic M.,Jordan J.,Bardhi E.,Cabaco E.,Campana J.,Chema,Jason,Marti R.,Morales J. L. (C),Oier (G),Rober Pier,Rochina R.,Tono,Doukoure C.,Lopez P.,Postigo S.,5 238,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 15
09.12.2018 17:15,Huesca,Real Madrid,0-1Finished,Aguilera J.,Avila C.,Cucho,Etxeita X. (C),Ferreiro D.,Gomez M.,Insua P.,Jovanovic A. (G),Miramon,Pulido J.,Rivera C.,Akapo C.,Gallar A.,Luisinho,Bale G.,Benzema K.,Carvajal D.,Ceballos D.,Courtois T. (G),Llorente M.,Lucas,Modric L.,Odriozola A.,Ramos S. (C),Varane R.,Casemiro,Diaz M.,Fernandez N.,7 341,Estadio El Alcoraz (Huesca),LaLiga - Round 15
09.12.2018 19:30,Real Sociedad,Valladolid,1-2Finished,Hernandez T.,Illarramendi A. (C),Januzaj A.,Juanmi,Le Normand R.,Merino M.,Moreno H.,Moya M. A. (G),Oyarzabal M.,Willian Jose,Zaldua J.,Concha D.,Elustondo A.,Llorente D.,Alcaraz R.,Antonito,Calero F.,Keko,Kiko Olivas,Masip J. (G),Michel (C),Nacho,Plano O.,Unal E.,Villa T.,Luismi,Moyano J.,Salisu M.,23 620,Reale Arena (San Sebastian),LaLiga - Round 15
09.12.2018 21:45,Betis,Rayo Vallecano,2-0Finished,Barragan A.,Bartra M.,Canales S.,Carvalho W.,Firpo J.,Lo Celso G.,Lopez P. (G),Mandi A. (C),Moron L.,Sanabria A.,Sidnei,Guardado A.,null,null,Advincula L.,Amat J.,Comesana S.,Dimitrievski S. (G),Embarba A. (C),Galvez A.,Garcia A.,Imbula G.,Moreno A.,Pozo J.,Trejo O.,Elustondo G.,Kakuta G.,null,40 218,Estadio Benito Villamarin (Sevilla),LaLiga - Round 15
10.12.2018 22:00,Ath Bilbao,Girona,1-0Finished,Aduriz A.,Alvarez Y.,Benat,Capa A.,Cordoba I.,de Marcos O. (C),Garcia D.,Garcia R.,Herrerin I. (G),Nunez U.,Williams I.,Balenziaga M.,Berchiche Y.,Lekue I.,Bernardo,Garcia A.,Garcia B.,Granell A. (C),Iraizoz G. (G),Juanpe,Pons P.,Porro P.,Portu,Ramalho J.,Stuani C.,Aday,Bono,Mojica J.,34 060,Estadio San Mames (Bilbao),LaLiga - Round 15
14.12.2018 22:00,Celta Vigo,Leganes,0-0Finished,Araujo N.,Aspas I.,Blanco R. (G),Boufal S.,Costas D.,Gomez M.,Jozabed,Junca D.,Mallo H. (C),Mendez B.,Yokuslu O.,null,null,Nyom A.,Bustinza U. (C),Carrillo G.,En Nesyri Y.,Gumbau G.,Juanfran,Omeruo K.,Pichu Cuellar (G),Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Dos Santos M.,Munoz E.,Nyom A.,15 134,Estadio de Balaidos (Vigo),LaLiga - Round 16
15.12.2018 14:00,Getafe,Real Sociedad,1-0Finished,Antunes V.,Arambarri M.,Cabrera L.,Cristoforo S.,Djene,Foulquier D.,Molina J. (C),Rodriguez A.,Shibasaki G.,Soria D. (G),Suarez D.,Bergara M.,Maksimovic N.,Mata J.,Gorosabel A.,Hernandez T.,Illarramendi A. (C),Juanmi,Le Normand R.,Moreno H.,Moya M. A. (G),Oyarzabal M.,Ramirez S.,Willian Jose,Zubeldia I.,Concha D.,Elustondo A.,Merquelanz M.,9 018,Coliseum Alfonso Perez (Getafe),LaLiga - Round 16
15.12.2018 17:15,Valladolid,Atl. Madrid,2-3Finished,Alcaraz R.,Antonito,Calero F.,Keko,Kiko Olivas,Masip J. (G),Michel (C),Nacho,Plano O.,Unal E.,Villa T.,Cop D.,Lopez I.,Luismi,Arias S.,Correa A.,Filipe Luis,Godin D. (C),Griezmann A.,Kalinic N.,Koke,Niguez S.,Oblak J. (G),Rodri,Savic S.,Costa D.,Gimenez J. M.,Hernandez L.,22 585,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 16
15.12.2018 19:30,Real Madrid,Rayo Vallecano,1-0Finished,Asensio M.,Benzema K.,Carvajal D.,Courtois T. (G),Kroos T.,Llorente M.,Lucas,Marcelo,Modric L.,Ramos S. (C),Varane R.,Bale G.,Casemiro,Diaz M.,Advincula L.,Comesana S.,Dimitrievski S. (G),Embarba A. (C),Galvez A.,Garcia A.,Imbula G.,Medran A.,Moreno A.,Tito,Velazquez E.,Amat J.,Elustondo G.,Kakuta G.,55 229,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 16
15.12.2018 21:45,Eibar,Valencia,1-1Finished,Charles,Cote,Cucurella M.,Diop P.,Enrich S.,Jordan J.,Oliveira P.,Orellana F.,Pena R.,Ramis I. (C),Riesgo A. (G),Calavera J.,Dmitrovic M.,Leon P.,Cheryshev D.,Coquelin F.,Gabriel Paulista,Garay E.,Gaya J.,Mina S.,Neto (G),Parejo D. (C),Rodrigo,Soler C.,Wass D.,Gameiro K.,Guedes G.,Kondogbia G.,4 491,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 16
16.12.2018 13:00,Sevilla,Girona,2-0Finished,Andre Silva,Banega E.,Ben Yedder W.,Carrico D.,Escudero S.,Gomez S.,Kjaer S.,Mesa R.,Navas J. (C),Sarabia P.,Vaclik T. (G),Gonalons M.,Vazquez F.,Vidal A.,Bernardo,Douglas Luiz,Garcia B.,Iraizoz G. (G),Juanpe,Pons P.,Porro P.,Portu,Ramalho J.,Stuani C. (C),Valery,Aday,Bono,Mojica J.,33 542,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 16
